MEMID,ED4A
026005005,Upper Secondary
026005006,Professional School
026005007,Preschool
026006001,Lower Secondary
026007001,Primary
026007002,Upper Secondary
026007003,Primary
026007004,
026008001,Upper Secondary
026008002,Professional School
026008003,Upper Secondary
026009001,Primary
026009002,Lower Secondary
026009003,Primary
026010001,Primary
026010002,Lower Secondary
026011001,Primary
026011002,Primary
026012001,Primary
026012002,Lower Secondary
026012003,Primary
026012004,Primary
026012005,Primary
026012006,Primary
026013001,
026013002,Primary
026013003,Primary
026013004,
026014001,Primary
026014002,Primary
026014003,Primary
026014004,
026015001,Primary
026015002,Primary
026015003,Primary
026015004,
026016001,
026016002,Primary
026016003,Primary
026016004,
026016005,
026017001,Lower Secondary
026017002,Primary
026018001,Primary
026018002,
026018003,Lower Secondary
026018004,Primary
026018005,Primary
026019001,Primary
026019002,Primary
026019003,Primary
026019004,Primary
026019005,
026019006,
026020001,Primary
026020002,Lower Secondary
026020003,Preschool
026020004,
026020005,Primary
027001001,Lower Secondary
027001002,Primary
027001003,Preschool
027002001,Upper Secondary
027002002,Lower Secondary
027003001,Primary
027003002,Primary
027003003,Lower Secondary
027003004,Primary
027004001,Lower Secondary
027004002,Lower Secondary
027004003,Upper Secondary
027004004,Lower Secondary
027004005,
027005001,Lower Secondary
027005002,Lower Secondary
027005003,Upper Secondary
027005004,Upper Secondary
027005005,
027006001,Lower Secondary
027006002,College/University and above
027006003,Upper Secondary
027006004,Lower Secondary
027006005,
027007001,Primary
027007002,Upper Secondary
027007003,Primary
027007004,Preschool
027007005,Primary
027008001,Upper Secondary
027008002,Upper Secondary
027008003,
027009001,Lower Secondary
027009002,Primary
027009003,Lower Secondary
027009004,Preschool
027010001,Lower Secondary
027010002,Lower Secondary
027010003,Upper Secondary
027010004,Upper Secondary
027010005,Upper Secondary
027010006,Lower Secondary
027011001,Primary
027011002,Lower Secondary
027011003,Preschool
027012001,Lower Secondary
027012002,Professional School
027012003,Primary
027012004,Primary
027012005,Upper Secondary
027012006,Lower Secondary
027013001,Lower Secondary
027013002,Primary
027013003,Upper Secondary
027013004,Upper Secondary
027013005,Primary
027013006,Primary
027013007,
027014001,Lower Secondary
027014002,Primary
027014003,Upper Secondary
027015001,Lower Secondary
027015002,Lower Secondary
027015003,Primary
027015004,Upper Secondary
027016001,Primary
027017001,Primary
027017002,Primary
027017003,Upper Secondary
027017004,Lower Secondary
027017005,Lower Secondary
027018001,Primary
027018002,Primary
027018003,Lower Secondary
027018004,Upper Secondary
027018005,
027018006,
027019001,Primary
027019002,Lower Secondary
027019003,Lower Secondary
027019004,Lower Secondary
027019005,Primary
027019006,Primary
027019007,
027020001,Upper Secondary
027020002,Upper Secondary
027020003,
028001001,Lower Secondary
028001002,Professional School
028001003,Upper Secondary
028001004,
028002001,Upper Secondary
028002002,Professional School
028002003,Professional School
028003001,Professional School
028003002,
028004001,College/University and above
028004002,Primary
028004003,
028005001,Lower Secondary
028006001,Lower Secondary
028007001,Professional School
028007002,Professional School
028007003,Primary
028007004,
028008001,Upper Secondary
028008002,Lower Secondary
028008003,Upper Secondary
028008004,Upper Secondary
028009001,Lower Secondary
028009002,Upper Secondary
028009003,Primary
028010001,College/University and above
028010002,Lower Secondary
028010003,Lower Secondary
028011001,Lower Secondary
028011002,Lower Secondary
028011003,Upper Secondary
028011004,Upper Secondary
028012001,Professional School
028012002,Lower Secondary
028013001,Lower Secondary
028013002,Primary
028013003,Primary
028013004,Primary
028013005,Lower Secondary
028014001,Lower Secondary
028014002,Lower Secondary
028014003,Primary
028014004,Primary
028015001,Upper Secondary
028015002,Primary
028015003,Primary
028015004,Primary
028016001,Lower Secondary
028016002,Upper Secondary
028016003,Lower Secondary
028017001,Upper Secondary
028017002,
028018001,Upper Secondary
028018002,Upper Secondary
028019001,Lower Secondary
028019002,Primary
028020001,Lower Secondary
028020002,Lower Secondary
028020003,Primary
028020004,Upper Secondary
029001001,Lower Secondary
029001002,Lower Secondary
029002001,College/University and above
029002002,Professional School
029002003,
029003001,Upper Secondary
029003002,
029004001,Upper Secondary
029004002,Lower Secondary
029004003,Professional School
029004004,Upper Secondary
029005001,Upper Secondary
029005002,Professional School
029005003,Upper Secondary
029005004,
029006001,Lower Secondary
029006002,Lower Secondary
029006003,
029007001,Primary
029007002,Upper Secondary
029007003,Upper Secondary
029007004,Lower Secondary
029008001,Professional School
029008002,Lower Secondary
029008003,Lower Secondary
029008004,Lower Secondary
029008005,Primary
029008006,Primary
029009001,Upper Secondary
029009002,Lower Secondary
029009003,Lower Secondary
029010001,College/University and above
029010002,College/University and above
029011001,Lower Secondary
029011002,Lower Secondary
029012001,Professional School
029012002,Upper Secondary
029012003,
029012004,Lower Secondary
029012005,Upper Secondary
029013001,Lower Secondary
029013002,Lower Secondary
029014001,Upper Secondary
029014002,Lower Secondary
029014003,
029015001,Upper Secondary
029015002,Primary
029015003,Upper Secondary
029015004,Lower Secondary
029015005,Preschool
029016001,College/University and above
029016002,Lower Secondary
029016003,College/University and above
029016004,College/University and above
029016005,
029017001,College/University and above
029017002,College/University and above
029017003,
029018001,Primary
029018002,Lower Secondary
029018003,Lower Secondary
029018004,Upper Secondary
029018005,Preschool
029019001,Lower Secondary
029019002,Lower Secondary
029019003,Upper Secondary
029019004,College/University and above
029019005,Lower Secondary
029020001,Upper Secondary
029020002,Lower Secondary
029020003,Primary
029020004,Preschool
030001001,
030001002,
030001003,Lower Secondary
030001004,
030002001,Lower Secondary
030002002,Lower Secondary
030002003,Primary
030002004,Primary
030003001,Primary
030003002,
030003003,Upper Secondary
030004001,Lower Secondary
030004002,Primary
030004003,Upper Secondary
030004004,Primary
030004005,Upper Secondary
030005001,College/University and above
030005002,Primary
030005003,College/University and above
030005004,Professional School
030005005,Upper Secondary
030005006,Professional School
030006001,Primary
030006002,Professional School
030006003,Primary
030006004,
030006005,Primary
030007001,Primary
030007002,Lower Secondary
030007003,Primary
030007004,Preschool
030008001,Primary
030008002,Primary
030008003,Upper Secondary
030008004,Primary
030008005,
030008006,
030008007,Primary
030009001,Primary
030009002,Lower Secondary
030009003,Lower Secondary
030009004,Primary
030009005,
030010001,Primary
030010002,Primary
030010003,Lower Secondary
030010004,Primary
030011001,Upper Secondary
030011002,Lower Secondary
030011003,Primary
030011004,
030011005,Lower Secondary
030011006,Primary
030012001,Lower Secondary
030012002,Primary
030012003,Lower Secondary
030012004,Primary
030012005,Primary
030012006,Primary
030013001,Upper Secondary
030013002,Lower Secondary
030013003,Primary
030013004,Primary
030013005,Primary
030014001,College/University and above
030014002,Upper Secondary
030014003,
030015001,Lower Secondary
030015002,
030015003,Lower Secondary
030015004,Upper Secondary
030015005,
030016001,Lower Secondary
030016002,Upper Secondary
030016003,
030017001,College/University and above
030017002,Professional School
030018001,Primary
030018002,Primary
030018003,
030019001,
030019002,
030019003,Primary
030019004,
030019005,
030020001,Professional School
030020002,Professional School
030020003,
031001001,Primary
031001002,Upper Secondary
031001003,Primary
031001004,
031002001,Lower Secondary
031002002,Lower Secondary
031002003,Primary
031003001,Lower Secondary
031003002,Upper Secondary
031003003,Primary
031004001,Lower Secondary
031004002,Lower Secondary
031004003,Lower Secondary
031004004,Upper Secondary
031004005,Primary
031004006,
031005001,Lower Secondary
031005002,Professional School
031005003,
031006001,Lower Secondary
031006002,
031006003,Lower Secondary
031007001,
031007002,Primary
031007003,Lower Secondary
031007004,
031007005,Upper Secondary
031007006,
031008001,Lower Secondary
031008002,Lower Secondary
031008003,College/University and above
031008004,Upper Secondary
031008005,Professional School
031008006,
031009001,College/University and above
031009002,College/University and above
031009003,Primary
031009004,Primary
031010001,Upper Secondary
031010002,Lower Secondary
031010003,Upper Secondary
031011001,Lower Secondary
031011002,Upper Secondary
031012001,Lower Secondary
031012002,Lower Secondary
031013001,Lower Secondary
031013002,Lower Secondary
031013003,Primary
031014001,Upper Secondary
031014002,Lower Secondary
031015001,Primary
031015002,Lower Secondary
031015003,Professional School
031016001,Lower Secondary
031016002,Lower Secondary
031016003,Upper Secondary
031016004,Primary
031016005,Primary
031017001,Lower Secondary
031017002,Lower Secondary
031017003,Primary
031018001,College/University and above
031018002,Upper Secondary
031018003,
031019001,College/University and above
031019002,College/University and above
031019003,
031020001,College/University and above
032001001,Lower Secondary
032001002,Lower Secondary
032002001,College/University and above
032002002,College/University and above
032002003,Primary
032003001,Lower Secondary
032003002,Lower Secondary
032003003,Lower Secondary
032004001,Upper Secondary
032004002,Lower Secondary
032004003,Lower Secondary
032004004,Lower Secondary
032004005,Primary
032005001,Lower Secondary
032005002,Upper Secondary
032005003,Upper Secondary
032006001,Primary
032006002,Primary
032007001,Upper Secondary
032007002,Lower Secondary
032008001,Lower Secondary
032008002,Lower Secondary
032008003,Primary
032009001,Professional School
032009002,Lower Secondary
032010001,Lower Secondary
032010002,Primary
032010003,Preschool
032011001,College/University and above
032011002,Lower Secondary
032011003,
032012001,Primary
032013001,Lower Secondary
032013002,Lower Secondary
032013003,Lower Secondary
032013004,Primary
032014001,Upper Secondary
032014002,Lower Secondary
032014003,Upper Secondary
032014004,Upper Secondary
032015001,Primary
032015002,Lower Secondary
032015003,Lower Secondary
032015004,Upper Secondary
032016001,Primary
032016002,Lower Secondary
032016003,Lower Secondary
032016004,
032017001,Primary
032017002,Lower Secondary
032018001,Lower Secondary
032018002,Primary
032019001,Lower Secondary
032019002,Lower Secondary
032019003,Upper Secondary
032020001,Lower Secondary
032020002,Primary
032020003,Lower Secondary
032020004,Primary
033001001,Primary
033001002,
033001003,Primary
033001004,Lower Secondary
033001005,Lower Secondary
033001006,
033001007,
033002001,Primary
033002002,Primary
033002003,Lower Secondary
033002004,Lower Secondary
033002005,Primary
033002006,
033003001,
033003002,Primary
033003003,Lower Secondary
033003004,Lower Secondary
033003005,
033003006,
033004001,Primary
033004002,Primary
033004003,Primary
033004004,Primary
033005001,Primary
033005002,Primary
033005003,Lower Secondary
033005004,Primary
033005005,Primary
033005006,
033006001,Primary
033006002,
033006003,Primary
033006004,Lower Secondary
033006005,
033007001,Primary
033007002,Primary
033007003,Lower Secondary
033007004,Lower Secondary
033007005,Lower Secondary
033007006,
033008001,Primary
033008002,Primary
033008003,Primary
033008004,
033009001,Primary
033009002,Primary
033009003,Lower Secondary
033009004,Lower Secondary
033009005,Primary
033009006,
033010001,Primary
033010002,Primary
033010003,Lower Secondary
033010004,
033011001,Lower Secondary
033011002,Primary
033011003,Lower Secondary
033011004,Lower Secondary
033011005,Preschool
033011006,
033012001,Primary
033012002,
033012003,Lower Secondary
033012004,Lower Secondary
033012005,Lower Secondary
033013001,Lower Secondary
033013002,
033013003,
033013004,Lower Secondary
033013005,Lower Secondary
033013006,Lower Secondary
033014001,
033014002,
033014003,Lower Secondary
033014004,Primary
033015001,Primary
033015002,
033015003,Lower Secondary
033015004,Primary
033015005,
033016001,Primary
033016002,Lower Secondary
033016003,Primary
033016004,Primary
033017001,Lower Secondary
033017002,Lower Secondary
033017003,Lower Secondary
033017004,Upper Secondary
033017005,Primary
033017006,
033017007,College/University and above
033018001,Primary
033018002,Primary
033018003,Primary
033018004,Primary
033018005,Lower Secondary
033018006,Primary
033018007,Primary
033018008,Primary
033019001,Primary
033019002,Primary
033019003,Preschool
033019004,
033020001,Lower Secondary
033020002,Primary
033020003,Primary
033020004,Primary
033020005,Primary
033020006,
034001001,Lower Secondary
034001002,Lower Secondary
034001003,Upper Secondary
034001004,Lower Secondary
034002001,College/University and above
034002002,Professional School
034002003,Upper Secondary
034003001,Primary
034003002,Lower Secondary
034003003,Upper Secondary
034003004,Upper Secondary
034004001,Upper Secondary
034004002,Primary
034004003,Upper Secondary
034004004,Lower Secondary
034005001,Professional School
034005002,Primary
034005003,Lower Secondary
034005004,Lower Secondary
034006001,Upper Secondary
034006002,Professional School
034006003,Upper Secondary
034007001,Lower Secondary
034007002,Lower Secondary
034007003,Upper Secondary
034007004,
034008001,Lower Secondary
034008002,Lower Secondary
034008003,Upper Secondary
034009001,Lower Secondary
034009002,Primary
034009003,Primary
034009004,Primary
034009005,Lower Secondary
034009006,Primary
034010001,Primary
034010002,Lower Secondary
034010003,Lower Secondary
034010004,Lower Secondary
034011001,Primary
034011002,Upper Secondary
034012001,Lower Secondary
034012002,Lower Secondary
034012003,Upper Secondary
034012004,College/University and above
034013001,Upper Secondary
034013002,Upper Secondary
034013003,Preschool
034013004,
034014001,Lower Secondary
034014002,Lower Secondary
034014003,College/University and above
034014004,Upper Secondary
034014005,Professional School
034015001,Lower Secondary
034015002,Primary
034016001,Primary
034016002,Lower Secondary
034016003,Lower Secondary
034016004,Lower Secondary
034017001,Upper Secondary
034017002,Lower Secondary
034017003,Professional School
034017004,Professional School
034017005,Lower Secondary
034018001,Lower Secondary
034018002,Lower Secondary
034018003,Upper Secondary
034018004,Upper Secondary
034018005,Lower Secondary
034018006,Primary
034019001,Lower Secondary
034019002,Primary
034020001,Primary
034020002,Lower Secondary
034020003,Upper Secondary
034020004,Lower Secondary
035001001,Lower Secondary
035001002,Professional School
035001003,Upper Secondary
035002001,Lower Secondary
035002002,Lower Secondary
035002003,Upper Secondary
035003001,Lower Secondary
035003002,Lower Secondary
035003003,Upper Secondary
035004001,Lower Secondary
035004002,Primary
035004003,Primary
035004004,
035005001,Lower Secondary
035005002,Lower Secondary
035006001,Primary
035006002,Primary
035006003,Upper Secondary
035006004,Lower Secondary
035006005,
035007001,Primary
035007002,Upper Secondary
035007003,Upper Secondary
035007004,
035008001,Lower Secondary
035008002,Lower Secondary
035008003,Upper Secondary
035009001,Professional School
035009002,
035010001,Lower Secondary
035010002,Primary
035010003,Upper Secondary
035010004,Upper Secondary
035010005,
035011001,Lower Secondary
035011002,Lower Secondary
035011003,Upper Secondary
035011004,Upper Secondary
035011005,
035012001,Primary
035012002,Primary
035012003,Lower Secondary
035012004,Lower Secondary
035012005,
035013001,Lower Secondary
035013002,Upper Secondary
035013003,
035014001,Lower Secondary
035014002,Primary
035015001,Primary
035015002,Lower Secondary
035015003,Primary
035015004,Primary
035016001,Primary
035016002,Primary
035016003,Upper Secondary
035016004,Upper Secondary
035016005,Preschool
035017001,Primary
035017002,Lower Secondary
035017003,
035017004,
035017005,Lower Secondary
035018001,Primary
035018002,Lower Secondary
035018003,Lower Secondary
035018004,
035019001,Lower Secondary
035019002,Lower Secondary
035019003,Upper Secondary
035020001,Primary
035020002,Primary
035020003,Lower Secondary
035020004,Lower Secondary
035020005,Preschool
036001001,Primary
036001002,Primary
036002001,Lower Secondary
036002002,Lower Secondary
036002003,Upper Secondary
036002004,Preschool
036004001,Primary
036004002,Lower Secondary
036004003,Upper Secondary
036004004,Primary
036005001,Lower Secondary
036005002,Professional School
036005003,Primary
036005004,Primary
036005005,Primary
036006001,Primary
036006002,Lower Secondary
036006003,Lower Secondary
036006004,Lower Secondary
036006005,Primary
036007001,Lower Secondary
036007002,Lower Secondary
036007003,Upper Secondary
036007004,Preschool
036007005,
036008001,Primary
036008002,Primary
036008003,Primary
036008004,Lower Secondary
036008005,Professional School
036009001,
036009002,
036009003,Primary
036009004,Lower Secondary
036009005,Primary
036009006,
036010001,Lower Secondary
036010002,Upper Secondary
036010003,Primary
036010004,
036011001,Primary
036011002,Primary
036012001,Lower Secondary
036012002,Lower Secondary
036012003,Lower Secondary
036013001,Lower Secondary
036013002,Lower Secondary
036013003,Primary
036014001,Lower Secondary
036014002,Lower Secondary
036015001,Lower Secondary
036015002,Lower Secondary
036015003,
036016001,Lower Secondary
036016002,Lower Secondary
036016003,Primary
036016004,Lower Secondary
036016005,
036017001,Lower Secondary
036017002,Primary
036017003,Upper Secondary
036017004,Lower Secondary
036017005,
036018001,Lower Secondary
036018002,Lower Secondary
036018003,Upper Secondary
036018004,Upper Secondary
036018005,
036018006,
036019001,Primary
036019002,Lower Secondary
036019003,Upper Secondary
036019004,Upper Secondary
036019005,Upper Secondary
036019006,Primary
036019007,Primary
036020001,
036020002,
036020003,Primary
036020004,Primary
036020005,Primary
036020006,Primary
036020007,
036020008,
037001001,Upper Secondary
037001002,Lower Secondary
037002001,Lower Secondary
037002002,Lower Secondary
037002003,Upper Secondary
037002004,Upper Secondary
037002005,Lower Secondary
037002006,
037002007,
037003001,Primary
037003002,Lower Secondary
037003003,Primary
037004001,Lower Secondary
037004002,Lower Secondary
037004003,Lower Secondary
037004004,Upper Secondary
037004005,Upper Secondary
037004006,Lower Secondary
037004007,Lower Secondary
037005001,Primary
037005002,Lower Secondary
037006001,Primary
037006002,Upper Secondary
037006003,Primary
037006004,Lower Secondary
037006005,
037006006,
037007001,Lower Secondary
037007002,Lower Secondary
037007003,Primary
037007004,Primary
037008001,Lower Secondary
037008002,Primary
037008003,Lower Secondary
037008004,Primary
037008005,Primary
037009001,Primary
037010001,Lower Secondary
037010002,Primary
037010003,Lower Secondary
037010004,
037011001,Primary
037011002,Lower Secondary
037011003,Upper Secondary
037011004,Lower Secondary
037012001,Lower Secondary
037012002,Primary
037012003,
037013001,Primary
037013002,Lower Secondary
037013003,Upper Secondary
037013004,Primary
037013005,
037014001,Primary
037014002,Lower Secondary
037014003,Lower Secondary
037014004,Lower Secondary
037015001,
037016001,Lower Secondary
037016002,Lower Secondary
037016003,Upper Secondary
037016004,Primary
037017001,Lower Secondary
037017002,Primary
037017003,Upper Secondary
037017004,Lower Secondary
037017005,
037018001,Lower Secondary
037018002,Primary
037018003,Professional School
037018004,College/University and above
037019001,Lower Secondary
037019002,Lower Secondary
037020001,Lower Secondary
037020002,Lower Secondary
037020003,Lower Secondary
037020004,Lower Secondary
037020005,Lower Secondary
038001001,Primary
038002001,Lower Secondary
038002002,Professional School
038002003,
038004001,Lower Secondary
038004002,Lower Secondary
038004003,Upper Secondary
038004004,Primary
038005001,Lower Secondary
038005002,Lower Secondary
038005003,Lower Secondary
038005004,Primary
038006001,Professional School
038006002,Lower Secondary
038006003,Primary
038007001,
038008001,Primary
038008002,Preschool
038009001,Upper Secondary
038009002,Lower Secondary
038009003,Upper Secondary
038009004,
038010001,Lower Secondary
038010002,Lower Secondary
038011001,Upper Secondary
038011002,Lower Secondary
038011003,Lower Secondary
038011004,
038012001,College/University and above
038012002,Upper Secondary
038012003,
038012004,
038012005,Lower Secondary
038013001,Upper Secondary
038013002,
038014001,Lower Secondary
038014002,Lower Secondary
038015001,Lower Secondary
038015002,Lower Secondary
038015003,
038016001,Lower Secondary
038016002,Lower Secondary
038016003,Lower Secondary
038016004,Primary
038017001,Lower Secondary
038018001,Upper Secondary
038018002,Primary
038018003,Primary
038018004,Preschool
038019001,Professional School
038019002,Upper Secondary
038019003,Upper Secondary
038019004,Upper Secondary
038019005,
038020001,Lower Secondary
038020002,Lower Secondary
039001001,Upper Secondary
039001002,Lower Secondary
039001003,Professional School
039001004,College/University and above
039002001,Professional School
039002002,College/University and above
039002003,College/University and above
039002004,Upper Secondary
039003001,Upper Secondary
039003002,Professional School
039003003,Primary
039004001,Lower Secondary
039004002,
039004003,
039004004,Primary
039004005,Primary
039005001,College/University and above
039005002,College/University and above
039005003,Primary
039006001,Lower Secondary
039006002,Lower Secondary
039007001,Lower Secondary
039007002,Professional School
039007003,College/University and above
039007004,Upper Secondary
039008001,Lower Secondary
039008002,Upper Secondary
039009001,Upper Secondary
039009002,Lower Secondary
039009003,Lower Secondary
039009004,
039010001,Professional School
039010002,Professional School
039011001,Upper Secondary
039011002,College/University and above
039011003,College/University and above
039012001,College/University and above
039012002,Professional School
039012003,Professional School
039012004,College/University and above
039012005,
039013001,College/University and above
039013002,Primary
039013003,Lower Secondary
039013004,College/University and above
039013005,Lower Secondary
039013006,
039014001,Upper Secondary
039014002,Lower Secondary
039014003,Upper Secondary
039015001,Lower Secondary
039015002,Lower Secondary
039015003,Lower Secondary
039015004,Primary
039016001,Lower Secondary
039016002,Upper Secondary
039016003,Upper Secondary
039016004,Preschool
039017001,Professional School
039017002,Upper Secondary
039017003,College/University and above
039017004,Upper Secondary
039018001,Professional School
039018002,College/University and above
039019001,Lower Secondary
039019002,Lower Secondary
039019003,College/University and above
040001001,Lower Secondary
040001002,Upper Secondary
040001003,Primary
040002001,Upper Secondary
040002002,Upper Secondary
040002003,Primary
040003001,Lower Secondary
040003002,Professional School
040004001,Lower Secondary
040005001,Upper Secondary
040006001,Lower Secondary
040006002,Lower Secondary
040006003,Professional School
040007001,Primary
040007002,College/University and above
040007003,Professional School
040007004,
040008001,Upper Secondary
040008002,Lower Secondary
040008003,Primary
040009001,Lower Secondary
040009002,Lower Secondary
040009003,Upper Secondary
040009004,Upper Secondary
040009005,
040010001,Professional School
040010002,College/University and above
040011001,Lower Secondary
040011002,Upper Secondary
040011003,Primary
040012001,Primary
040012002,Primary
040012003,Primary
040012004,
040013001,Professional School
040013002,Professional School
040013003,Primary
040014001,Lower Secondary
040014002,Professional School
040014003,Professional School
040014004,Upper Secondary
040014005,
040015001,Professional School
040015002,Professional School
040015003,Upper Secondary
040016001,Professional School
040016002,Professional School
040016003,Professional School
040017001,College/University and above
040017002,Professional School
040017003,Lower Secondary
040017004,
040018001,Lower Secondary
040018002,Upper Secondary
040019001,College/University and above
040019002,Professional School
040020001,Professional School
040020002,College/University and above
040020003,College/University and above
041001001,College/University and above
041001002,College/University and above
041001003,
041002001,College/University and above
041002002,College/University and above
041002003,
041002004,
041003001,Primary
041003002,Primary
041004001,Upper Secondary
041004002,Lower Secondary
041004003,
041004004,
041004005,Upper Secondary
041005001,
041005002,
041005003,Upper Secondary
041005004,Lower Secondary
041006001,
041006002,
041006003,Lower Secondary
041006004,Primary
041006005,Primary
041006006,
041006007,
041007001,Professional School
041007002,
041007003,Primary
041007004,Primary
041007005,Lower Secondary
041008001,
041008002,
041008003,Lower Secondary
041009001,
041009002,Primary
041009003,Lower Secondary
041009004,Lower Secondary
041009005,
041010001,
041010002,
041010003,Upper Secondary
041010004,Primary
041010005,Lower Secondary
041011001,
041011002,
041011003,Primary
041011004,Primary
041012001,
041012002,
041012003,Lower Secondary
041012004,Lower Secondary
041013001,
041013002,
041013003,Primary
041013004,Primary
041013005,
041013006,
041014001,Primary
041014002,
041014003,Lower Secondary
041014004,Lower Secondary
041014005,Lower Secondary
041014006,Lower Secondary
041014007,
041015001,Primary
041015002,
041015003,Lower Secondary
041016001,
041016002,
041016003,Upper Secondary
041016004,Lower Secondary
041016005,Lower Secondary
041016006,Lower Secondary
041016007,
041016008,
041017001,Primary
041017002,Primary
041017003,
041017004,
041018001,
041018002,
041018003,
041018004,
041019001,
041019002,
041019003,Primary
041019004,
042001001,Primary
042001002,Lower Secondary
042001003,Lower Secondary
042001004,Lower Secondary
042001005,Primary
042002001,Lower Secondary
042002002,Lower Secondary
042002003,Lower Secondary
042002004,Lower Secondary
042002005,
042003001,Lower Secondary
042003002,Primary
042003003,Upper Secondary
042003004,Preschool
042003005,
042003006,
042004001,Primary
042004002,
042004003,
042004004,
042004005,
042004006,Primary
042005001,Lower Secondary
042005002,Lower Secondary
042005003,Lower Secondary
042006001,Lower Secondary
042006002,Upper Secondary
042006003,Primary
042006004,
042007001,Lower Secondary
042007002,Primary
042007003,Lower Secondary
042007004,Primary
042008001,Lower Secondary
042008002,Lower Secondary
042008003,Professional School
042008004,College/University and above
042008005,Upper Secondary
042008006,Upper Secondary
042009001,Primary
042009002,Lower Secondary
042010001,Lower Secondary
042010002,Primary
042010003,Lower Secondary
042010004,Lower Secondary
042010005,Lower Secondary
042010006,Lower Secondary
042010007,Primary
042011001,Lower Secondary
042011002,Lower Secondary
042011003,Upper Secondary
042011004,Upper Secondary
042011005,Upper Secondary
042011006,
042012001,Primary
042012002,Primary
042012003,Upper Secondary
042012004,Lower Secondary
042013001,Lower Secondary
042013002,Lower Secondary
042013003,Upper Secondary
042013004,Upper Secondary
042014001,Lower Secondary
042014002,Lower Secondary
042014003,Upper Secondary
042014004,Upper Secondary
042015001,Primary
042015002,Primary
042015003,Lower Secondary
042015004,Lower Secondary
042015005,Primary
042015006,
042016001,Primary
042016002,Primary
042016003,Upper Secondary
042016004,Upper Secondary
042016005,
042017001,Primary
042017002,Primary
042017003,Primary
042017004,Primary
042018001,Primary
042018002,Primary
042018003,Primary
042018004,Primary
042019001,Lower Secondary
042019002,Lower Secondary
042019003,Upper Secondary
042019004,Lower Secondary
042019005,Upper Secondary
042019006,Lower Secondary
042019007,
042020001,Primary
042020002,Primary
042020003,Primary
042020004,Preschool
043002001,Professional School
043002002,Professional School
043002003,Upper Secondary
043002004,Primary
043003001,Lower Secondary
043003002,Lower Secondary
043004001,Upper Secondary
043004002,Upper Secondary
043004003,
043005001,Upper Secondary
043005002,
043006001,
043006002,
043006003,Primary
043006004,
043007001,Upper Secondary
043007002,Lower Secondary
043007003,Upper Secondary
043007004,Primary
043008001,Lower Secondary
043008002,Lower Secondary
043008003,Lower Secondary
043008004,Primary
043008005,
043009001,Lower Secondary
043009002,Upper Secondary
043009003,Upper Secondary
043010001,Primary
043010002,Lower Secondary
043010003,Professional School
043011001,Primary
043011002,Lower Secondary
043012001,Upper Secondary
043012002,College/University and above
043013001,Lower Secondary
043013002,Primary
043013003,
043013004,Primary
043013005,Preschool
043014001,Lower Secondary
043014002,
043015001,Professional School
043015002,Upper Secondary
043015003,Lower Secondary
043016001,Upper Secondary
043016002,Upper Secondary
043016003,Upper Secondary
043016004,Primary
043017001,Upper Secondary
043017002,Lower Secondary
043017003,Upper Secondary
043018001,
043018002,Primary
043018003,Primary
043018004,
043019001,Professional School
043019002,Lower Secondary
043019003,Upper Secondary
043020001,Professional School
043020002,Professional School
043020003,
044001001,
044001002,
044001003,Primary
044001004,Primary
044001005,
044001006,
044001007,Lower Secondary
044001008,Primary
044001009,
044002001,
044002002,
044002003,Primary
044002004,Primary
044003001,Primary
044003002,Professional School
044003003,Preschool
044003004,
044004001,Primary
044004002,
044004003,Lower Secondary
044004004,Lower Secondary
044004005,Lower Secondary
044004006,Primary
044004007,Lower Secondary
044004008,Upper Secondary
044004009,
044004010,
044005001,Lower Secondary
044005002,
044005003,Lower Secondary
044005004,Lower Secondary
044005005,Lower Secondary
044005006,
044005007,
044006001,Primary
044006002,
044006003,Lower Secondary
044006004,Lower Secondary
044006005,Primary
044007001,Primary
044007002,Lower Secondary
044007003,Upper Secondary
044007004,Upper Secondary
044007005,
044008001,Lower Secondary
044008002,
044008003,Primary
044008004,Primary
044008005,
044008006,
044009001,Lower Secondary
044009002,
044009003,Lower Secondary
044009004,Lower Secondary
044010001,
044010002,Lower Secondary
044011001,Lower Secondary
044011002,Primary
044011003,
044011004,
044011005,
044011006,Upper Secondary
044011007,Lower Secondary
044011008,Lower Secondary
044012001,Lower Secondary
044012002,Primary
044012003,Lower Secondary
044012004,Lower Secondary
044012005,
044012006,Lower Secondary
044012007,Upper Secondary
044012008,
044012009,Primary
044012010,
044012011,Preschool
044012012,
044012013,
044012014,
044013001,Lower Secondary
044013002,
044013003,Lower Secondary
044013004,Lower Secondary
044013005,
044013006,Lower Secondary
044013007,
044013008,
044013009,
044013010,Lower Secondary
044013011,
044014001,Lower Secondary
044014002,
044014003,Lower Secondary
044014004,Primary
044014005,
044014006,Primary
044014007,Primary
044015001,Primary
044015002,
044015003,Lower Secondary
044015004,Lower Secondary
044015005,Primary
044015006,Primary
044015007,
044016001,Lower Secondary
044016002,Primary
044016003,Upper Secondary
044016004,Lower Secondary
044016005,
044017001,Primary
044017002,
044017003,Primary
044017004,Preschool
044017005,
044017006,
044018001,Lower Secondary
044018002,Primary
044018003,Lower Secondary
044018004,Primary
044019001,Upper Secondary
044019002,Primary
044019003,
044019004,
044020001,Primary
044020002,
044020003,Lower Secondary
045001001,Primary
045001002,College/University and above
045002001,College/University and above
045002002,Primary
045003001,College/University and above
045003002,Professional School
045003003,Lower Secondary
045004001,College/University and above
045005001,Lower Secondary
