MEMID,ED5A
119010002,PRIMARY
119010003,PRIMARY
119010004,PRIMARY
119011001,
119012001,
119012002,LOWER SECONDARY
119012003,PRIMARY
119013001,
119013002,LOWER SECONDARY
119013003,ECE
119013004,
119014001,PRIMARY
119014002,
119014003,
119014004,
119014005,LOWER SECONDARY
119016001,UPPER SECONDARY
119016002,LOWER SECONDARY
119016003,PRIMARY
119016004,ECE
119017001,LOWER SECONDARY
119017002,
119017003,ECE
119018001,
119018002,LOWER SECONDARY
119018003,PRIMARY
119019001,PRIMARY
119019002,
119019003,ECE
119020001,
119020002,PRIMARY
119020003,
120001001,UNIVERSITY/COLLEGE/HIGHER
120001002,
120002001,PRIMARY
120002002,
120002003,
120002004,
120003001,
120003002,
120003003,LOWER SECONDARY
120004001,LOWER SECONDARY
120004002,
120004003,PRIMARY
120004004,ECE
120004005,ECE
120004006,LOWER SECONDARY
120005001,
120005002,
120005003,UPPER SECONDARY
120005004,
120005005,ECE
120005006,ECE
120005007,PRIMARY
120005008,
120006001,
120006002,
120006003,PRIMARY
120006004,ECE
120006005,
120006006,
120007001,LOWER SECONDARY
120007002,
120007003,LOWER SECONDARY
120008001,
120008002,
120008003,LOWER SECONDARY
120008004,PRIMARY
120008005,
120008006,
120009001,PRIMARY
120009002,
120010001,
120010002,
120010003,PRIMARY
120010004,ECE
120010005,
120010006,
120010007,LOWER SECONDARY
120010008,
120011001,
120011002,
120012001,LOWER SECONDARY
120012002,LOWER SECONDARY
120012003,PRIMARY
120012004,PRIMARY
120012005,PRIMARY
120012006,ECE
120012007,ECE
120012008,
120012009,
120013001,
120013002,
120013003,ECE
120013004,ECE
120013005,
120013006,
120014001,
120014002,
120014003,ECE
120014004,ECE
120014005,
120016001,
120016002,
120016003,PRIMARY
120016004,ECE
120017001,
120017002,LOWER SECONDARY
120017003,ECE
120018001,
120018002,PRIMARY
120018003,PRIMARY
120018004,PRIMARY
120018005,ECE
120018006,
120019001,PRIMARY
120019002,ECE
120020001,
120020002,
120020003,PRIMARY
120020004,PRIMARY
120020005,ECE
120020006,ECE
121001001,PRIMARY
121001002,
121001003,LOWER SECONDARY
121001004,ECE
121001005,
121002001,
121002002,LOWER SECONDARY
121002003,LOWER SECONDARY
121003001,UPPER SECONDARY
121003002,LOWER SECONDARY
121003003,ECE
121004001,UPPER SECONDARY
121004002,
121004003,ECE
121004004,ECE
121004005,PRIMARY
121004006,
121005001,LOWER SECONDARY
121005002,
121005003,LOWER SECONDARY
121005004,LOWER SECONDARY
121006001,
121006002,UPPER SECONDARY
121006003,LOWER SECONDARY
121006004,LOWER SECONDARY
121007001,
121007002,
121008001,
121008002,LOWER SECONDARY
121008003,LOWER SECONDARY
121009001,UNIVERSITY/COLLEGE/HIGHER
121009002,UPPER SECONDARY
121009003,ECE
121010001,PRIMARY
121010002,
121010003,LOWER SECONDARY
121011001,UPPER SECONDARY
121011002,
121011003,ECE
121011004,
121012001,
121012002,
121012003,LOWER SECONDARY
121013001,UNIVERSITY/COLLEGE/HIGHER
121013002,
121014001,LOWER SECONDARY
121014002,
121014003,LOWER SECONDARY
121014004,LOWER SECONDARY
121015001,PRIMARY
121015002,
121015003,
121015004,LOWER SECONDARY
121015005,LOWER SECONDARY
121015006,LOWER SECONDARY
121015007,
121015008,
121016001,LOWER SECONDARY
121016002,PRIMARY
121016003,ECE
121016004,
121016005,
121016006,
121017001,
121017002,
121017003,VOCATIONAL HIGH SCHOOL
121017004,LOWER SECONDARY
121017005,ECE
121017006,
121017007,
121018001,LOWER SECONDARY
121018002,
121018003,LOWER SECONDARY
121018004,ECE
121019001,
121019002,PRIMARY
121019003,ECE
121020001,PRIMARY
121020002,LOWER SECONDARY
122001001,
122001002,LOWER SECONDARY
122002001,LOWER SECONDARY
122003001,
122003002,
122003003,LOWER SECONDARY
122003004,PRIMARY
122004001,PRIMARY
122004002,
122004003,UPPER SECONDARY
122004004,UPPER SECONDARY
122005001,PRIMARY
122005002,PRIMARY
122005003,LOWER SECONDARY
122005004,PRIMARY
122005005,
122006001,LOWER SECONDARY
122006002,
122006003,UPPER SECONDARY
122006004,PRIMARY
122006005,PRIMARY
122007001,
122007002,PRIMARY
122007003,LOWER SECONDARY
122007004,LOWER SECONDARY
122007005,
122008001,PRIMARY
122008002,LOWER SECONDARY
122008003,
122008004,
122008005,
122009001,PRIMARY
122009002,LOWER SECONDARY
122009003,LOWER SECONDARY
122009004,PRIMARY
122009005,PRIMARY
122009006,PRIMARY
122009007,
122009008,PRIMARY
122010001,PRIMARY
122010002,
122010003,UPPER SECONDARY
122010004,UPPER SECONDARY
122010005,
122011001,PRIMARY
122011002,PRIMARY
122011003,UPPER SECONDARY
122011004,LOWER SECONDARY
122011005,ECE
122012001,LOWER SECONDARY
122012002,PRIMARY
122012003,UPPER SECONDARY
122012004,LOWER SECONDARY
122013001,LOWER SECONDARY
122013002,PRIMARY
122013003,UPPER SECONDARY
122014001,PRIMARY
122014002,LOWER SECONDARY
122014003,UPPER SECONDARY
122014004,PRIMARY
122015001,
122015002,
122015003,UPPER SECONDARY
122015004,PRIMARY
122015005,PRIMARY
122015006,
122016001,
122016002,
122017001,
122017002,LOWER SECONDARY
122017003,
122017004,
122017005,PRIMARY
122018001,UNIVERSITY/COLLEGE/HIGHER
122018002,UNIVERSITY/COLLEGE/HIGHER
122018003,PRIMARY
122018004,ECE
122018005,
122019001,LOWER SECONDARY
122019002,UPPER SECONDARY
122019003,UPPER SECONDARY
122019004,ECE
122020001,LOWER SECONDARY
122020002,LOWER SECONDARY
122020003,UPPER SECONDARY
122020004,LOWER SECONDARY
123001001,
123001002,
123001003,LOWER SECONDARY
123001004,PRIMARY
123001005,LOWER SECONDARY
123001006,
123001007,
123002001,
123002002,
123002003,LOWER SECONDARY
123002004,UPPER SECONDARY
123002005,PRIMARY
123002006,ECE
123002007,ECE
123003001,LOWER SECONDARY
123003002,
123003003,LOWER SECONDARY
123003004,PRIMARY
123003005,PRIMARY
123003006,ECE
123003007,ECE
123004001,
123004002,
123004003,PRIMARY
123005001,LOWER SECONDARY
123005002,PRIMARY
123005003,PRIMARY
123005004,PRIMARY
123005005,PRIMARY
123006001,
123006002,
123006003,PRIMARY
123006004,ECE
123007001,
123007002,
123007003,PRIMARY
123007004,
123008001,
123008002,
123008003,
123008004,PRIMARY
123008005,LOWER SECONDARY
123008006,LOWER SECONDARY
123008007,
123008008,LOWER SECONDARY
123008009,
123008010,
123009001,LOWER SECONDARY
123009002,
123009003,PRIMARY
123009004,ECE
123010001,
123010002,
123010003,LOWER SECONDARY
123010004,PRIMARY
123010005,LOWER SECONDARY
123011001,PRIMARY
123011002,LOWER SECONDARY
123011003,PRIMARY
123011004,PRIMARY
123012001,PRIMARY
123012002,
123012003,LOWER SECONDARY
123012004,LOWER SECONDARY
123013001,LOWER SECONDARY
123013002,
123013003,
123013004,ECE
123014001,
123014002,
123014003,PRIMARY
123015001,PRIMARY
123015002,
123015003,LOWER SECONDARY
123015004,ECE
123015005,
123016001,
123016002,
123016003,LOWER SECONDARY
123016004,
123016005,PRIMARY
123016006,PRIMARY
123016007,
123017001,
123017002,
123017003,LOWER SECONDARY
123017004,LOWER SECONDARY
123017005,
123018001,UPPER SECONDARY
123018002,
123018003,LOWER SECONDARY
123018004,PRIMARY
123019001,PRIMARY
123019002,
123019003,LOWER SECONDARY
123019004,LOWER SECONDARY
123020001,
123020002,ECE
123020003,
124001001,
124001002,
124001003,UNIVERSITY/COLLEGE/HIGHER
124001004,UNIVERSITY/COLLEGE/HIGHER
124001005,LOWER SECONDARY
124001006,UPPER SECONDARY
124001007,
124001008,
124002001,
124002002,
124002003,LOWER SECONDARY
124002004,PRIMARY
124002005,ECE
124002006,
124003001,
124003002,LOWER SECONDARY
124003003,ECE
124003004,ECE
124004001,UPPER SECONDARY
124005001,UPPER SECONDARY
124005002,
124005003,LOWER SECONDARY
124005004,
124006001,PRIMARY
124006002,
124006003,
124006004,PRIMARY
124007001,
124007002,UNIVERSITY/COLLEGE/HIGHER
124007003,UPPER SECONDARY
124008001,PRIMARY
124008002,
124008003,PRIMARY
124009001,
124009002,
124009003,LOWER SECONDARY
124009004,
124009005,UPPER SECONDARY
124009006,LOWER SECONDARY
124010001,
124010002,
124010003,LOWER SECONDARY
124010004,
124010005,ECE
124010006,
124010007,
124010008,
124011001,LOWER SECONDARY
124011002,
124011003,LOWER SECONDARY
124011004,LOWER SECONDARY
124011005,PRIMARY
124012001,LOWER SECONDARY
124012002,
124012003,LOWER SECONDARY
124012004,PRIMARY
124012005,PRIMARY
124012006,PRIMARY
124013001,
124013002,
124013003,LOWER SECONDARY
124013004,PRIMARY
124013005,PRIMARY
124013006,
124013007,
124013008,LOWER SECONDARY
124013009,LOWER SECONDARY
124013010,
124013011,
124013012,
124013013,ECE
124014001,LOWER SECONDARY
124014002,PRIMARY
124014003,LOWER SECONDARY
124015001,
124015002,LOWER SECONDARY
124015003,LOWER SECONDARY
124015004,PRIMARY
124015005,PRIMARY
124015006,
124016001,LOWER SECONDARY
124016002,UPPER SECONDARY
124016003,ECE
124017001,
124017002,
124017003,PRIMARY
124018001,LOWER SECONDARY
124018002,ECE
124018003,
124019001,PRIMARY
124019002,
124019003,ECE
124019004,
124020001,
124020002,
124020003,LOWER SECONDARY
124020004,LOWER SECONDARY
124020005,
125001001,
125001002,
125001003,
125001004,
125001005,
125001006,
125001007,PRIMARY
125001008,
125001009,ECE
125001010,
125002001,
125002002,
125002003,PRIMARY
125002004,
125002005,
125002006,ECE
125002007,
125002008,
125003001,LOWER SECONDARY
125003002,
125003003,PRIMARY
125003004,ECE
125003005,ECE
125004001,
125004002,
125004003,
125004004,ECE
125004005,
125005001,UPPER SECONDARY
125006001,PRIMARY
125006002,PRIMARY
125006003,PRIMARY
125006004,ECE
125006005,ECE
125006006,
125007001,
125007002,
125007003,LOWER SECONDARY
125007004,LOWER SECONDARY
125007005,PRIMARY
125008001,LOWER SECONDARY
125008002,
125008003,PRIMARY
125008004,PRIMARY
125008005,ECE
125008006,
125008007,PRIMARY
125009001,PRIMARY
125009002,
125009003,UPPER SECONDARY
125009004,LOWER SECONDARY
125009005,ECE
125009006,
125009007,LOWER SECONDARY
125009008,PRIMARY
125009009,ECE
125009010,
125010001,LOWER SECONDARY
125010002,
125010003,PRIMARY
125010004,ECE
125011001,
125011002,PRIMARY
125011003,PRIMARY
125011004,PRIMARY
125011005,
125012001,
125012002,
125012003,PRIMARY
125012004,LOWER SECONDARY
125012005,PRIMARY
125012006,PRIMARY
125013001,PRIMARY
125013002,
125014001,
125015001,
125015002,
125015003,LOWER SECONDARY
125015004,LOWER SECONDARY
125015005,PRIMARY
125016001,LOWER SECONDARY
125016002,LOWER SECONDARY
125016003,
125016004,PRIMARY
125016005,
125016006,ECE
125016007,
125016008,LOWER SECONDARY
125016009,
125016010,PRIMARY
125016011,PRIMARY
125016012,
125017001,PRIMARY
125017002,
125018001,
125018002,
125018003,
125018004,ECE
125020001,LOWER SECONDARY
125020002,PRIMARY
125020003,PRIMARY
125020004,PRIMARY
125020005,ECE
125020006,
126001001,LOWER SECONDARY
126001002,
126001003,LOWER SECONDARY
126001004,PRIMARY
126001005,PRIMARY
126002001,
126002002,ECE
126003001,
126003002,LOWER SECONDARY
126003003,LOWER SECONDARY
126003004,PRIMARY
126004001,
126004002,
126005001,
126005002,
126005003,LOWER SECONDARY
126005004,LOWER SECONDARY
126005005,
126005006,LOWER SECONDARY
126006001,
126006002,
126007001,PRIMARY
126007002,
126007003,
126007004,PRIMARY
126007005,
126008001,
126008002,
126008003,UPPER SECONDARY
126008004,LOWER SECONDARY
126008005,PRIMARY
126008006,PRIMARY
126008007,
126008008,
126008009,
126009001,LOWER SECONDARY
126009002,LOWER SECONDARY
126010001,
126010002,LOWER SECONDARY
126010003,PRIMARY
126011001,
126011002,
126011003,LOWER SECONDARY
126011004,LOWER SECONDARY
126011005,PRIMARY
126012001,
126012002,
126012003,PRIMARY
126013001,
126013002,
126013003,
126014001,
126014002,
126014003,LOWER SECONDARY
126014004,PRIMARY
126014005,
126015001,
126015002,
126015003,
126015004,LOWER SECONDARY
126015005,LOWER SECONDARY
126015006,PRIMARY
126015007,ECE
126015008,UPPER SECONDARY
126015009,UPPER SECONDARY
126015010,LOWER SECONDARY
126015011,
126017001,
126017002,
126017003,
126017004,PRIMARY
126017005,PRIMARY
126017006,
126018001,PRIMARY
126018002,
126019001,
126019002,
126019003,LOWER SECONDARY
126019004,PRIMARY
126019005,PRIMARY
126019006,PRIMARY
126019007,
126020001,
126020002,
126020003,
126020004,
126020005,
127001001,UNIVERSITY/COLLEGE/HIGHER
127001002,UNIVERSITY/COLLEGE/HIGHER
127001003,PRIMARY
127001004,PRIMARY
127002001,UNIVERSITY/COLLEGE/HIGHER
127002002,PRIMARY
127002003,VOCATIONAL HIGH SCHOOL
127002004,VOCATIONAL HIGH SCHOOL
127002005,ECE
127002006,
127003001,UPPER SECONDARY
127003002,
127003003,LOWER SECONDARY
127004001,
127004002,ECE
127004003,ECE
127005001,UNIVERSITY/COLLEGE/HIGHER
127005002,LOWER SECONDARY
127005003,
127006001,
127006002,
127006003,UPPER SECONDARY
127006004,
127006005,
127007001,
127007002,LOWER SECONDARY
127007003,PRIMARY
127008001,PRIMARY
127008002,PRIMARY
127008003,LOWER SECONDARY
127009001,PRIMARY
127009002,
127009003,UNIVERSITY/COLLEGE/HIGHER
127009004,UPPER SECONDARY
127009005,
127009006,VOCATIONAL HIGH SCHOOL
127009007,UNIVERSITY/COLLEGE/HIGHER
127009008,
127009009,LOWER SECONDARY
127010001,UPPER SECONDARY
127010002,PRIMARY
127010003,LOWER SECONDARY
127010004,PRIMARY
127011001,UNIVERSITY/COLLEGE/HIGHER
127011002,UPPER SECONDARY
127011003,ECE
127012001,LOWER SECONDARY
127012002,LOWER SECONDARY
127012003,PRIMARY
127012004,
127013001,LOWER SECONDARY
127013002,
127013003,LOWER SECONDARY
127013004,PRIMARY
127014001,LOWER SECONDARY
127014002,UPPER SECONDARY
127014003,UPPER SECONDARY
127014004,LOWER SECONDARY
127014005,PRIMARY
127014006,
127015001,
127015002,LOWER SECONDARY
127016001,UNIVERSITY/COLLEGE/HIGHER
127016002,UNIVERSITY/COLLEGE/HIGHER
127016003,PRIMARY
127016004,
127017001,PRIMARY
127017002,
127017003,VOCATIONAL HIGH SCHOOL
127017004,UPPER SECONDARY
127017005,PRIMARY
127018001,LOWER SECONDARY
127018002,UNIVERSITY/COLLEGE/HIGHER
127018003,UPPER SECONDARY
127018004,ECE
127018005,LOWER SECONDARY
127019001,
127019002,VOCATIONAL HIGH SCHOOL
127019003,ECE
127020001,UPPER SECONDARY
127020002,
127020003,LOWER SECONDARY
127020004,PRIMARY
127020005,
128001001,LOWER SECONDARY
128001002,LOWER SECONDARY
128001003,PRIMARY
128001004,PRIMARY
128002001,LOWER SECONDARY
128002002,LOWER SECONDARY
128002003,LOWER SECONDARY
128002004,
128003001,
128004001,LOWER SECONDARY
128004002,
128004003,LOWER SECONDARY
128004004,PRIMARY
128005001,
128005002,PRIMARY
128005003,
128006001,VOCATIONAL HIGH SCHOOL
128006002,PRIMARY
128006003,LOWER SECONDARY
128007001,
128007002,
128008001,
128008002,
128008003,LOWER SECONDARY
128009001,
128009002,PRIMARY
128009003,PRIMARY
128010001,LOWER SECONDARY
128010002,LOWER SECONDARY
128010003,PRIMARY
128010004,
128011001,
128011002,PRIMARY
128011003,ECE
128012001,UNIVERSITY/COLLEGE/HIGHER
128012002,
128013001,
128013002,
128013003,LOWER SECONDARY
128013004,UPPER SECONDARY
128013005,LOWER SECONDARY
128013006,
128014001,PRIMARY
128014002,
128015001,PRIMARY
128015002,
128015003,LOWER SECONDARY
128016001,
128016002,
128016003,LOWER SECONDARY
128017001,
128017002,
128017003,LOWER SECONDARY
128017004,PRIMARY
128017005,ECE
128018001,
128018002,LOWER SECONDARY
128018003,PRIMARY
128019001,
128019002,
128020001,UPPER SECONDARY
128020002,LOWER SECONDARY
128020003,
129001001,
129001002,
129001003,LOWER SECONDARY
129001004,PRIMARY
129001005,PRIMARY
129001006,PRIMARY
129001007,
129002001,
129002002,
129002003,
129002004,
129002005,
129003001,
129004001,LOWER SECONDARY
129004002,
129004003,ECE
129005001,PRIMARY
129005002,
129005003,UPPER SECONDARY
129005004,LOWER SECONDARY
129005005,PRIMARY
129005006,
129006001,PRIMARY
129006002,
129006003,LOWER SECONDARY
129006004,
129006005,PRIMARY
129006006,PRIMARY
129006007,ECE
129007001,LOWER SECONDARY
129007002,
129007003,ECE
129007004,
129008001,
129008002,ECE
129008003,ECE
129009001,PRIMARY
129009002,
129009003,LOWER SECONDARY
129009004,PRIMARY
129010001,PRIMARY
129010002,PRIMARY
129010003,LOWER SECONDARY
129010004,PRIMARY
129010005,PRIMARY
129011001,
129011002,
129011003,LOWER SECONDARY
129011004,ECE
129012001,
129012002,PRIMARY
129012003,PRIMARY
129012004,PRIMARY
129013001,LOWER SECONDARY
129013002,
129013003,LOWER SECONDARY
129013004,PRIMARY
129013005,PRIMARY
129013006,PRIMARY
129014001,PRIMARY
129014002,
129014003,PRIMARY
129014004,ECE
129014005,
129015001,
129015002,
129015003,LOWER SECONDARY
129015004,LOWER SECONDARY
129015005,PRIMARY
129016001,LOWER SECONDARY
129016002,
129016003,PRIMARY
129016004,ECE
129017001,
129017002,
129017003,PRIMARY
129017004,LOWER SECONDARY
129017005,LOWER SECONDARY
129017006,PRIMARY
129018001,LOWER SECONDARY
129018002,LOWER SECONDARY
129018003,PRIMARY
129018004,ECE
129019001,LOWER SECONDARY
129019002,LOWER SECONDARY
129019003,
129020001,UPPER SECONDARY
129020002,LOWER SECONDARY
129020003,
129020004,
130001001,LOWER SECONDARY
130001002,LOWER SECONDARY
130001003,UPPER SECONDARY
130001004,PRIMARY
130001005,
130002001,UNIVERSITY/COLLEGE/HIGHER
130002002,UNIVERSITY/COLLEGE/HIGHER
130002003,LOWER SECONDARY
130003001,LOWER SECONDARY
130003002,UPPER SECONDARY
130003003,UPPER SECONDARY
130003004,UPPER SECONDARY
130004001,LOWER SECONDARY
130004002,LOWER SECONDARY
130004003,LOWER SECONDARY
130004004,PRIMARY
130005001,VOCATIONAL HIGH SCHOOL
130005002,LOWER SECONDARY
130006001,PRIMARY
130006002,UPPER SECONDARY
130007001,UPPER SECONDARY
130007002,UNIVERSITY/COLLEGE/HIGHER
130007003,PRIMARY
130007004,ECE
130008001,LOWER SECONDARY
130008002,LOWER SECONDARY
130008003,UPPER SECONDARY
130008004,UPPER SECONDARY
130008005,ECE
130008006,
130008007,
130009001,ECE
130009002,VOCATIONAL HIGH SCHOOL
130009003,VOCATIONAL HIGH SCHOOL
130009004,VOCATIONAL HIGH SCHOOL
130009005,UPPER SECONDARY
130010001,VOCATIONAL HIGH SCHOOL
130010002,LOWER SECONDARY
130010003,PRIMARY
130010004,
130011001,LOWER SECONDARY
130011002,
130011003,LOWER SECONDARY
130012001,UNIVERSITY/COLLEGE/HIGHER
130012002,UNIVERSITY/COLLEGE/HIGHER
130012003,UPPER SECONDARY
130012004,
130013001,UNIVERSITY/COLLEGE/HIGHER
130013002,UNIVERSITY/COLLEGE/HIGHER
130014001,PRIMARY
130014002,PRIMARY
130014003,LOWER SECONDARY
130014004,PRIMARY
130014005,ECE
130015001,PRIMARY
130015002,UPPER SECONDARY
130015003,UNIVERSITY/COLLEGE/HIGHER
130015004,UNIVERSITY/COLLEGE/HIGHER
130015005,
130015006,UPPER SECONDARY
130015007,UNIVERSITY/COLLEGE/HIGHER
130015008,
130016001,LOWER SECONDARY
130016002,
130016003,LOWER SECONDARY
130016004,LOWER SECONDARY
130016005,LOWER SECONDARY
130016006,PRIMARY
130017001,LOWER SECONDARY
130017002,LOWER SECONDARY
130018001,LOWER SECONDARY
130018002,UPPER SECONDARY
130019001,LOWER SECONDARY
130019002,LOWER SECONDARY
130019003,ECE
130019004,
130020001,LOWER SECONDARY
130020002,LOWER SECONDARY
130020003,LOWER SECONDARY
130020004,UPPER SECONDARY
130020005,
131001001,UPPER SECONDARY
131001002,LOWER SECONDARY
131001003,PRIMARY
131001004,PRIMARY
131002001,LOWER SECONDARY
131002002,LOWER SECONDARY
131002003,UPPER SECONDARY
131002004,PRIMARY
131003001,LOWER SECONDARY
131003002,LOWER SECONDARY
131003003,PRIMARY
131003004,LOWER SECONDARY
131003005,
131004001,
131004002,LOWER SECONDARY
131004003,UPPER SECONDARY
131004004,
131004005,PRIMARY
131004006,PRIMARY
131005001,LOWER SECONDARY
131005002,LOWER SECONDARY
131005003,LOWER SECONDARY
131005004,PRIMARY
131006001,PRIMARY
131006002,
131006003,LOWER SECONDARY
131006004,PRIMARY
131006005,LOWER SECONDARY
131006006,PRIMARY
131007001,PRIMARY
131007002,LOWER SECONDARY
131007003,LOWER SECONDARY
131007004,PRIMARY
131008001,PRIMARY
131008002,LOWER SECONDARY
131008003,UPPER SECONDARY
131008004,LOWER SECONDARY
131008005,LOWER SECONDARY
131008006,PRIMARY
131009001,UPPER SECONDARY
131010001,PRIMARY
131010002,LOWER SECONDARY
131011001,PRIMARY
131011002,LOWER SECONDARY
131012001,PRIMARY
131012002,ECE
131012003,LOWER SECONDARY
131013001,UPPER SECONDARY
131014001,LOWER SECONDARY
131014002,PRIMARY
131014003,LOWER SECONDARY
131014004,ECE
131014005,
131015001,
131015002,UPPER SECONDARY
131015003,UPPER SECONDARY
131016001,VOCATIONAL HIGH SCHOOL
131016002,PRIMARY
131016003,VOCATIONAL HIGH SCHOOL
131017001,PRIMARY
131017002,PRIMARY
131017003,UPPER SECONDARY
131019001,LOWER SECONDARY
131019002,LOWER SECONDARY
131019003,LOWER SECONDARY
131020001,LOWER SECONDARY
131020002,PRIMARY
132001001,LOWER SECONDARY
132001002,
132001003,LOWER SECONDARY
132001004,PRIMARY
132001005,PRIMARY
132001006,
132002001,UPPER SECONDARY
132002002,ECE
132002003,
132003001,PRIMARY
132003002,
132004001,LOWER SECONDARY
132004002,
132004003,LOWER SECONDARY
132004004,LOWER SECONDARY
132004005,LOWER SECONDARY
132004006,PRIMARY
132005001,LOWER SECONDARY
132005002,LOWER SECONDARY
132005003,LOWER SECONDARY
132005004,PRIMARY
132006001,PRIMARY
132006002,
132006003,UPPER SECONDARY
132006004,LOWER SECONDARY
132006005,ECE
132006006,
132006007,
132007001,LOWER SECONDARY
132007002,LOWER SECONDARY
132007003,ECE
132007004,
132008001,LOWER SECONDARY
132008002,
132008003,LOWER SECONDARY
132009001,
132009002,
132009003,LOWER SECONDARY
132009004,LOWER SECONDARY
132010001,PRIMARY
132010002,
132010003,UPPER SECONDARY
132010004,LOWER SECONDARY
132010005,LOWER SECONDARY
132011001,LOWER SECONDARY
132011002,PRIMARY
132012001,LOWER SECONDARY
132012002,PRIMARY
132013001,PRIMARY
132013002,
132013003,LOWER SECONDARY
132014001,PRIMARY
132014002,
132014003,PRIMARY
132014004,PRIMARY
132014005,ECE
132015001,LOWER SECONDARY
132015002,LOWER SECONDARY
132015003,PRIMARY
132015004,ECE
132016001,ECE
132016002,
132016003,LOWER SECONDARY
132016004,LOWER SECONDARY
132016005,
132017001,PRIMARY
132017002,LOWER SECONDARY
132018001,PRIMARY
132018002,
132018003,LOWER SECONDARY
132018004,PRIMARY
132019001,PRIMARY
132019002,
132019003,LOWER SECONDARY
132019004,LOWER SECONDARY
132019005,LOWER SECONDARY
132019006,ECE
132019007,
132020001,PRIMARY
132020002,
133001001,
133001002,
133001003,
133002001,
133002002,
133003001,
133003002,
133003003,ECE
133003004,ECE
133004001,PRIMARY
133004002,
133004003,UPPER SECONDARY
133005001,
133005002,
133005003,PRIMARY
133006001,
133006002,
133007001,LOWER SECONDARY
133007002,
133007003,
133007004,
133007005,ECE
133008001,PRIMARY
133008002,
133009001,
133009002,
133009003,PRIMARY
133010001,LOWER SECONDARY
133010002,
133011001,
133011002,
133012001,LOWER SECONDARY
133012002,PRIMARY
133012003,
133012004,
133013001,
133013002,
133014001,
133014002,
133015001,
133015002,ECE
133016001,PRIMARY
133016002,
133017001,
133017002,
133018001,LOWER SECONDARY
133018002,
133018003,LOWER SECONDARY
133019001,
133019002,
133019003,
133019004,
133019005,
133020001,
133020002,
133020003,ECE
134001001,LOWER SECONDARY
134001002,LOWER SECONDARY
134001003,ECE
134001004,
134002001,VOCATIONAL HIGH SCHOOL
134002002,
134002003,LOWER SECONDARY
134002004,PRIMARY
134002005,LOWER SECONDARY
134002006,PRIMARY
134003001,PRIMARY
134003002,
134003003,UPPER SECONDARY
134003004,PRIMARY
134003005,PRIMARY
134004001,
134004002,
134004003,LOWER SECONDARY
134005001,LOWER SECONDARY
134005002,LOWER SECONDARY
134005003,LOWER SECONDARY
134005004,LOWER SECONDARY
134006001,LOWER SECONDARY
134006002,UPPER SECONDARY
134006003,LOWER SECONDARY
134006004,
134007001,
134007002,
134007003,PRIMARY
134007004,LOWER SECONDARY
134008001,
134008002,
134009001,LOWER SECONDARY
134009002,PRIMARY
134009003,PRIMARY
134009004,PRIMARY
134010001,UNIVERSITY/COLLEGE/HIGHER
134010002,LOWER SECONDARY
134010003,PRIMARY
134012001,PRIMARY
134013001,UPPER SECONDARY
134013002,PRIMARY
134013003,UPPER SECONDARY
134013004,LOWER SECONDARY
134013005,
134014001,PRIMARY
134014002,
134014003,UPPER SECONDARY
134014004,LOWER SECONDARY
134014005,
134015001,LOWER SECONDARY
134015002,PRIMARY
134015003,UPPER SECONDARY
134015004,UPPER SECONDARY
134016001,VOCATIONAL HIGH SCHOOL
134016002,VOCATIONAL HIGH SCHOOL
134016003,
134017001,LOWER SECONDARY
134017002,LOWER SECONDARY
134017003,LOWER SECONDARY
134017004,PRIMARY
134018001,UPPER SECONDARY
134018002,LOWER SECONDARY
134018003,PRIMARY
134018004,PRIMARY
134019001,UPPER SECONDARY
134019002,LOWER SECONDARY
134019003,PRIMARY
134019004,PRIMARY
134020001,LOWER SECONDARY
134020002,LOWER SECONDARY
134020003,LOWER SECONDARY
134020004,PRIMARY
135001001,PRIMARY
135001002,
135001003,
135001004,PRIMARY
135001005,ECE
135002001,PRIMARY
135002002,
135002003,
135002004,PRIMARY
135002005,PRIMARY
135002006,ECE
135003001,
135003002,
135003003,PRIMARY
135003004,ECE
135003005,PRIMARY
135003006,ECE
135003007,
135004001,
135004002,
135004003,ECE
135004004,
135004005,PRIMARY
135004006,
135005001,
135005002,
135005003,ECE
135006001,PRIMARY
135006002,
135006003,LOWER SECONDARY
135007001,PRIMARY
135007002,PRIMARY
135007003,
135007004,PRIMARY
135007005,
135008001,PRIMARY
135008002,
135008003,LOWER SECONDARY
135008004,LOWER SECONDARY
135008005,
135008006,
135008007,
135008008,
135009001,
135009002,
135009003,LOWER SECONDARY
135010001,LOWER SECONDARY
135010002,LOWER SECONDARY
135010003,PRIMARY
135010004,ECE
135010005,ECE
135011001,
135011002,
135011003,
135011004,
135011005,
135012001,PRIMARY
135012002,
135012003,PRIMARY
135012004,
135012005,PRIMARY
135013001,PRIMARY
135013002,
135013003,
135013004,LOWER SECONDARY
135013005,
135013006,LOWER SECONDARY
135013007,LOWER SECONDARY
135013008,ECE
135013009,ECE
135014001,PRIMARY
135014002,
135014003,
135014004,PRIMARY
135015001,PRIMARY
135015002,
135015003,ECE
135015004,PRIMARY
135016001,PRIMARY
135016002,
135016003,PRIMARY
135016004,
135017001,PRIMARY
135017002,LOWER SECONDARY
135017003,LOWER SECONDARY
135018001,
135018002,
135019001,
135019002,
135019003,UPPER SECONDARY
135019004,PRIMARY
135019005,LOWER SECONDARY
135019006,
135019007,
135019008,
135019009,
135020001,PRIMARY
135020002,
135020003,PRIMARY
135020004,ECE
136001001,VOCATIONAL HIGH SCHOOL
