MEMID,ed3a
106091317025003,Lower secondary
106091317025004,
106091317025005,Primary
106091317025006,
106091317026001,Lower secondary
106091317026002,Long apprentice
106091317026003,Lower secondary
106091317026004,Secondary
106091317026005,
106091317027001,Secondary
106091317027002,Lower secondary
106091317027003,Primary
106091317027004,Primary
106091317027005,
106091317028001,Lower secondary
106091317028002,Lower secondary
106091317028003,Lower secondary
106091317028004,Lower secondary
106091317028005,Secondary
106091317029001,Lower secondary
106091317029002,Short Apprentice
106091317029003,Primary
106091317029004,
106091317030001,Lower secondary
106091317030002,Non-standard curriculum
106091317030003,Lower secondary
106091317030004,Lower secondary
106091317030005,Lower secondary
106091317030006,Lower secondary
106091317030007,Lower secondary
106091317032001,Non-standard curriculum
106091317032002,
106091317032003,Secondary
106091317032004,Primary
106091317033001,Short Apprentice
106091317033002,Primary
106091317033003,Short Apprentice
106091317033004,Lower secondary
106091317034001,Higher
106091317034002,Primary
106091317035001,Lower secondary
106091317035002,Lower secondary
106091317035003,Preschool/kindergarten
106091317035004,
106091317036001,Secondary
106091317036002,Lower secondary
106091317036003,Secondary
106091317036004,Lower secondary
106091317036005,Lower secondary
106091317037001,Lower secondary
106091317037002,Primary
106091317037003,Preschool/kindergarten
106091317037004,
106091317037005,Primary
106091317037006,
106091317038001,Long apprentice
106091317038002,Secondary
106091317038003,Higher
106091317038004,Higher
106091317038005,Non-standard curriculum
106091317039001,Lower secondary
106091317039002,Primary
106091317040001,Primary
106091317040002,Lower secondary
106091317040003,Lower secondary
106091317040004,Lower secondary
106091317040005,Lower secondary
106091317040006,Primary
106091317040007,Primary
106091317041001,Secondary
106091317041002,Primary
106091317041003,Preschool/kindergarten
106091317043001,Lower secondary
106091317043002,Short Apprentice
106091317043003,Secondary
106091317044001,Higher
106091317044002,Higher
106091317044003,
106091317045001,Lower secondary
106091317045002,Primary
106091317045003,Long apprentice
106091317046001,Lower secondary
106091317046002,Lower secondary
106091317047001,Secondary
106091317047002,Secondary
106091317047003,Secondary
106091317047004,Lower secondary
106091317048001,
106091317048002,Primary
106091317048003,Short Apprentice
106091317048004,Preschool/kindergarten
106091317049001,Primary
106091317049002,Lower secondary
106091317049003,Primary
106091317049004,
106091317049005,
106091317050001,Lower secondary
106091317050002,Lower secondary
106091317050003,Lower secondary
106091317050004,Primary
106091317050005,
106091317050006,Primary
106091317061001,
106091317061002,Lower secondary
106091317061003,Lower secondary
106091317061004,Primary
106091317061005,
106091317062001,Secondary
106091317062002,Secondary
106091317062003,Primary
106091317062004,Primary
106091317062005,
106091317064001,Lower secondary
106091317064002,Lower secondary
106091317064003,Secondary
106091317064004,Lower secondary
106091317064005,
106091317064006,Non-standard curriculum
106091317064007,Non-standard curriculum
106091317065001,Lower secondary
106091317065002,Lower secondary
106091317065003,Secondary
106091317065004,Secondary
106091317065005,Lower secondary
106091317065006,
107051221001001,Lower secondary
107051221001002,Lower secondary
107051221001003,Secondary
107051221001004,Lower secondary
107051221002001,Secondary
107051221002002,Secondary
107051221003001,Primary
107051221003002,Lower secondary
107051221003003,Lower secondary
107051221003004,Primary
107051221003005,
107051221005001,Lower secondary
107051221005002,Lower secondary
107051221005003,Lower secondary
107051221005004,Lower secondary
107051221006001,Lower secondary
107051221006002,Lower secondary
107051221006003,Lower secondary
107051221006004,
107051221007001,Lower secondary
107051221007002,Lower secondary
107051221008001,Lower secondary
107051221008002,Lower secondary
107051221008003,Lower secondary
107051221008004,Lower secondary
107051221008005,
107051221008006,
107051221009001,Short Apprentice
107051221009002,Lower secondary
107051221009003,Lower secondary
107051221009004,Lower secondary
107051221010001,Secondary
107051221010002,Lower secondary
107051221010003,Lower secondary
107051221010004,Preschool/kindergarten
107051221010005,Primary
107051221011001,Lower secondary
107051221011002,Lower secondary
107051221011003,Lower secondary
107051221011004,Primary
107051221011005,
107051221012001,Lower secondary
107051221012002,Lower secondary
107051221012003,Lower secondary
107051221012004,Lower secondary
107051221012005,Lower secondary
107051221012006,Preschool/kindergarten
107051221013001,Lower secondary
107051221013002,Lower secondary
107051221013003,Long apprentice
107051221013004,Lower secondary
107051221013005,Long apprentice
107051221014001,Secondary
107051221014002,Secondary
107051221014003,Lower secondary
107051221014004,Lower secondary
107051221014005,Primary
107051221014006,Primary
107051221015001,Primary
107051221015002,Lower secondary
107051221016001,Primary
107051221017001,Lower secondary
107051221017002,Secondary
107051221017003,Secondary
107051221017004,Lower secondary
107051221017005,Primary
107051221018001,Primary
107051221018002,Lower secondary
107051221018003,Lower secondary
107051221018004,Lower secondary
107051221018005,
107051221019001,Long apprentice
107051221019002,Lower secondary
107051221019003,Higher
107051221019004,Secondary
107051221020001,Long apprentice
107051221020002,Lower secondary
107051221020003,Lower secondary
107051221020004,Lower secondary
107051221020005,Preschool/kindergarten
107051221021001,Lower secondary
107051221021002,Lower secondary
107051221022001,Long apprentice
107051221022002,Secondary
107051221022003,Higher
107051221022004,Lower secondary
107051221023001,Lower secondary
107051221023002,Lower secondary
107051221023003,Long apprentice
107051221023004,Long apprentice
107051221023005,Secondary
107051221024001,Lower secondary
107051221024002,Lower secondary
107051221024003,Lower secondary
107051221025001,Lower secondary
107051221025002,Lower secondary
107051221025003,Secondary
107051221025004,Secondary
107051221026001,Lower secondary
107051221026002,Short Apprentice
107051221026003,Secondary
107051221027001,Lower secondary
107051221027002,Lower secondary
107051221027003,Lower secondary
107051221027004,Primary
107051221027005,
107051221028001,Primary
107051221028002,
107051221028003,Lower secondary
107051221028004,Lower secondary
107051221028005,Lower secondary
107051221028006,Lower secondary
107051221028007,
107051221029001,Primary
107051221029002,Non-standard curriculum
107051221030001,Lower secondary
107051221030002,Lower secondary
107051221031001,Short Apprentice
107051221031002,Higher
107051221031003,Secondary
107051221032001,Secondary
107051221032002,Secondary
107051221032003,Lower secondary
107051221032004,Lower secondary
107051221033001,Primary
107051221033002,Primary
107051221033003,Secondary
107051221033004,Lower secondary
107051221033005,Lower secondary
107051221033006,
107051221034001,Lower secondary
107051221034002,
107051221035001,Lower secondary
107051221035002,Lower secondary
107051221035003,Lower secondary
107051221035004,Lower secondary
107051221035005,
107051221061001,Lower secondary
107051221061002,Lower secondary
107051221061003,Lower secondary
107051221061004,Short Apprentice
107110733001001,Primary
107110733002001,Lower secondary
107110733002002,Lower secondary
107110733002003,Secondary
107110733003001,Secondary
107110733003002,Lower secondary
107110733003003,Long apprentice
107110733004001,Lower secondary
107110733004002,Lower secondary
107110733004003,Lower secondary
107110733004004,
107110733005001,Long apprentice
107110733005002,Lower secondary
107110733006001,Secondary
107110733006002,Secondary
107110733006003,Long apprentice
107110733007001,Primary
107110733007002,
107110733008001,Lower secondary
107110733008002,Lower secondary
107110733008003,Lower secondary
107110733008004,Lower secondary
107110733008005,
107110733010001,Long apprentice
107110733010002,Primary
107110733010003,Lower secondary
107110733011001,Short Apprentice
107110733011002,Lower secondary
107110733011003,Secondary
107110733011004,Lower secondary
107110733011005,Primary
107110733012001,Lower secondary
107110733012002,Secondary
107110733013001,Primary
107110733013002,Lower secondary
107110733013003,Lower secondary
107110733013004,
107110733014001,
107110733015001,Lower secondary
107110733015002,Lower secondary
107110733015003,Long apprentice
107110733015004,Secondary
107110733016001,Lower secondary
107110733016002,Short Apprentice
107110733017001,Lower secondary
107110733017002,Secondary
107110733017003,Secondary
107110733017004,Secondary
107110733018001,Lower secondary
107110733018002,Lower secondary
107110733018003,Lower secondary
107110733018004,Primary
107110733019001,Secondary
107110733019002,Lower secondary
107110733019003,Secondary
107110733020001,
107110733021001,Lower secondary
107110733021002,Lower secondary
107110733021003,Lower secondary
107110733022001,Primary
107110733023001,Higher
107110733023002,Lower secondary
107110733024001,Secondary
107110733024002,Primary
107110733025001,Lower secondary
107110733025002,Lower secondary
107110733026001,Primary
107110733027001,Primary
107110733028001,Long apprentice
107110733028002,Higher
107110733028003,Preschool/kindergarten
107110733028004,
107110733029001,Lower secondary
107110733029002,Lower secondary
107110733029003,Lower secondary
107110733029004,Primary
107110733029005,
107110733030001,Lower secondary
107110733030002,Lower secondary
107110733030003,Primary
107110733030004,
107110733031001,Primary
107110733031002,Long apprentice
107110733032001,Lower secondary
107110733032002,Lower secondary
107110733032003,Lower secondary
107110733032004,Lower secondary
107110733032005,Lower secondary
107110733032006,Primary
107110733033001,Lower secondary
107110733033002,Lower secondary
107110733034001,Lower secondary
107110733034002,Lower secondary
107110733034003,Secondary
107110733035001,Primary
107110733035002,Non-standard curriculum
107110733035003,Lower secondary
107110733037001,Primary
107110733037002,Long apprentice
107110733038001,Lower secondary
107110733038002,Lower secondary
107110733038003,Lower secondary
107110733039001,Primary
107110733039002,Lower secondary
107110733039003,Primary
107110733039004,
107110733040001,Lower secondary
107110733040002,Lower secondary
107110733040003,Secondary
107110733040004,Lower secondary
107110733041001,
107110733041002,
107110733042001,Lower secondary
107110733042002,Lower secondary
107110733042003,Primary
107110733042004,Preschool/kindergarten
107110733043001,Secondary
107110733043002,Lower secondary
107110733043003,Primary
107110733043004,
107110733045001,Lower secondary
107110733045002,Lower secondary
107110733045003,Primary
107110733045004,Primary
107110733045005,
107110733046001,Lower secondary
107110733046002,Lower secondary
107110733046003,
107110733061001,Lower secondary
107110733061002,Lower secondary
107110733062001,Lower secondary
107110733062002,Lower secondary
107110733062003,Higher
107110733062004,Secondary
107110733062005,Higher
107110733063001,Secondary
107110733063002,Lower secondary
107110733063003,Short Apprentice
107190825001001,Lower secondary
107190825001002,Lower secondary
107190825002001,Lower secondary
107190825002002,Secondary
107190825002003,Lower secondary
107190825002004,Primary
107190825003001,Lower secondary
107190825003002,Lower secondary
107190825003003,Secondary
107190825003004,Lower secondary
107190825004001,Secondary
107190825004002,Secondary
107190825004003,Lower secondary
107190825004004,Primary
107190825004005,Higher
107190825005001,Lower secondary
107190825005002,Lower secondary
107190825005003,
107190825005004,
107190825006001,Lower secondary
107190825006002,Lower secondary
107190825006003,Primary
107190825006004,
107190825007001,Lower secondary
107190825007002,Lower secondary
107190825007003,Lower secondary
107190825007004,Primary
107190825008001,Lower secondary
107190825008002,Lower secondary
107190825008003,Secondary
107190825008004,Lower secondary
107190825008005,
107190825009001,
107190825009002,Primary
107190825011001,Lower secondary
107190825011002,Lower secondary
107190825011003,Lower secondary
107190825012001,Lower secondary
107190825012002,Lower secondary
107190825012003,Secondary
107190825012004,Lower secondary
107190825012005,Lower secondary
107190825012006,
107190825013001,Primary
107190825013002,Lower secondary
107190825013003,Lower secondary
107190825014001,Lower secondary
107190825014002,Lower secondary
107190825014003,Secondary
107190825014004,Lower secondary
107190825014005,Long apprentice
107190825015001,Secondary
107190825015002,Secondary
107190825015003,
107190825016001,Lower secondary
107190825017001,Higher
107190825017002,Lower secondary
107190825017003,Lower secondary
107190825017004,Primary
107190825017005,Lower secondary
107190825018001,Primary
107190825018002,Primary
107190825018003,Lower secondary
107190825018004,Primary
107190825018005,Lower secondary
107190825019001,Long apprentice
107190825019002,Lower secondary
107190825019003,Short Apprentice
107190825020001,Secondary
107190825020002,Lower secondary
107190825020003,Secondary
107190825021001,Lower secondary
107190825021002,Long apprentice
107190825021003,
107190825022001,Lower secondary
107190825022002,Lower secondary
107190825022003,
107190825061001,Long apprentice
107190825061002,Secondary
109030321001001,Lower secondary
109030321001002,Lower secondary
109030321001003,Lower secondary
109030321001004,Primary
109030321002001,Primary
109030321002002,Primary
109030321003001,Lower secondary
109030321003002,Lower secondary
109030321003003,Long apprentice
109030321003004,Secondary
109030321003005,Lower secondary
109030321004001,Lower secondary
109030321004002,Lower secondary
109030321004003,Short Apprentice
109030321004004,Short Apprentice
109030321004005,
109030321004006,
109030321007001,Primary
109030321007002,Lower secondary
109030321007003,Primary
109030321007004,
109030321008001,Lower secondary
109030321008002,Lower secondary
109030321008003,Secondary
109030321008004,Lower secondary
109030321009001,Short Apprentice
109030321009002,Lower secondary
109030321009003,Lower secondary
109030321009004,Primary
109030321010001,Lower secondary
109030321010002,Lower secondary
109030321010003,Lower secondary
109030321010004,Lower secondary
109030321011001,Secondary
109030321011002,Lower secondary
109030321011003,Higher
109030321011004,Secondary
109030321011005,Secondary
109030321012001,Primary
109030321012002,Lower secondary
109030321013001,Lower secondary
109030321013002,Lower secondary
109030321013003,Lower secondary
109030321013004,Lower secondary
109030321013005,Primary
109030321013006,
109030321014001,Secondary
109030321014002,Lower secondary
109030321014003,
109030321014004,
109030321015001,Lower secondary
109030321015002,Lower secondary
109030321015003,Primary
109030321015004,
109030321015005,Lower secondary
109030321015006,Primary
109030321016001,Primary
109030321017001,Long apprentice
109030321017002,Lower secondary
109030321018001,Lower secondary
109030321018002,Lower secondary
109030321018003,Primary
109030321018004,
109030321019001,Lower secondary
109030321019002,Lower secondary
109030321019003,Primary
109030321019004,
109030321020001,Lower secondary
109030321020002,Lower secondary
109030321020003,Primary
109030321020004,
109030321021001,Higher
109030321021002,Short Apprentice
109030321021003,Higher
109030321022001,Lower secondary
109030321022002,Lower secondary
109030321022003,Preschool/kindergarten
109030321022004,
109030321023001,Primary
109030321023002,Primary
109030321023003,
109030321024001,Lower secondary
109030321024002,Primary
109030321024003,Secondary
109030321025001,Lower secondary
109030321025002,Lower secondary
109030321025003,Short Apprentice
109030321025004,Long apprentice
109030321025005,
109030321026001,Primary
109030321026002,Lower secondary
109030321026003,Lower secondary
109030321026004,Primary
109030321027001,Lower secondary
109030321027002,Lower secondary
109030321027003,Secondary
109030321027004,Lower secondary
109030321027005,Primary
109030321028001,Secondary
109030321028002,Lower secondary
109030321028003,Higher
109030321029001,Lower secondary
109030321029002,Lower secondary
109030321029003,Secondary
109030321030001,Lower secondary
109030321030002,Lower secondary
109030321030003,Secondary
109030321030004,
109030321031001,Primary
109030321031002,Lower secondary
109030321033001,Lower secondary
109030321033002,Lower secondary
109030321034001,Lower secondary
109030321034002,Primary
109030321034003,Secondary
109030321034004,Short Apprentice
109030321035001,Lower secondary
109030321035002,Secondary
109030321036001,Lower secondary
109030321036002,Lower secondary
109030321036003,Lower secondary
109030321036004,Lower secondary
109030321036005,
109030321037001,Lower secondary
109030321037002,Lower secondary
109030321037003,Lower secondary
109030321038001,Primary
109030321038002,Primary
109030321039001,Lower secondary
109030321039002,Lower secondary
109030321039003,Primary
109030321040001,Lower secondary
109030321040002,Lower secondary
109030321040003,Secondary
109030321040004,Secondary
109030321040005,Primary
109030321061001,Lower secondary
109030321061002,Lower secondary
109030321061003,Secondary
109030321061004,Secondary
109030321061005,Secondary
109030321061006,
109030321061007,Primary
109030321062001,Lower secondary
109030321062002,Lower secondary
109030321062003,Primary
109030321062004,
109030321063001,Short Apprentice
109030321063002,
109071221001001,Lower secondary
109071221001002,Secondary
109071221001003,Lower secondary
109071221001004,Primary
109071221002001,Primary
109071221002002,Primary
109071221002003,Lower secondary
109071221002004,Primary
109071221002005,
109071221004001,Secondary
109071221004002,Lower secondary
109071221005001,Long apprentice
109071221006001,Primary
109071221007001,Lower secondary
109071221007002,Higher
109071221007003,Lower secondary
109071221007004,
109071221008001,Lower secondary
109071221008002,Lower secondary
109071221008003,Primary
109071221008004,Preschool/kindergarten
109071221009001,Primary
109071221009002,Primary
109071221010001,Secondary
109071221010002,Lower secondary
109071221011001,Primary
109071221012001,Primary
109071221013001,Primary
109071221014001,Lower secondary
109071221014002,Lower secondary
109071221014003,Secondary
109071221015001,Primary
109071221016001,Primary
109071221016002,Lower secondary
109071221016003,Lower secondary
109071221017001,Secondary
109071221017002,Lower secondary
109071221017003,Long apprentice
109071221017004,Secondary
109071221017005,Lower secondary
109071221017006,Primary
109071221018001,Long apprentice
109071221018002,Lower secondary
109071221018003,Secondary
109071221018004,Lower secondary
109071221020001,Primary
109071221020002,
109071221021001,Long apprentice
109071221021002,Lower secondary
109071221021003,Long apprentice
109071221021004,Long apprentice
109071221021005,
109071221021006,Long apprentice
109071221021007,Secondary
109071221022001,Lower secondary
109071221022002,Lower secondary
109071221022003,Lower secondary
109071221022004,Primary
109071221022005,
109071221022006,
109071221022007,
109071221023001,Primary
109071221024001,Secondary
109071221024002,Lower secondary
109071221024003,Secondary
109071221024004,Lower secondary
109071221025001,Primary
109071221026001,Secondary
109071221026002,Lower secondary
109071221026003,Lower secondary
109071221026004,Primary
109071221027001,Primary
109071221028001,Lower secondary
109071221028002,Lower secondary
109071221029001,Lower secondary
109071221029002,Lower secondary
109071221029003,Lower secondary
109071221030001,Lower secondary
109071221030002,Primary
109071221031001,Secondary
109071221031002,Lower secondary
109071221031003,Higher
109071221031004,Secondary
109071221032001,Lower secondary
109071221032002,Secondary
109071221032003,Secondary
109071221032004,Secondary
109071221033001,Short Apprentice
109071221033002,Lower secondary
109071221033003,Lower secondary
109071221033004,Lower secondary
109071221033005,
109071221034001,Primary
109071221034002,Lower secondary
109071221034003,Lower secondary
109071221034004,Lower secondary
109071221034005,Secondary
109071221034006,Secondary
109071221035001,Lower secondary
109071221035002,Lower secondary
109071221035003,Primary
109071221035004,Preschool/kindergarten
109071221036001,Lower secondary
109071221036002,Long apprentice
109071221036003,Higher
109071221036004,Secondary
109071221037001,Secondary
109071221037002,Secondary
109071221037003,Lower secondary
109071221037004,Lower secondary
109071221038001,Higher
109071221038002,Higher
109071221038003,
109071221039001,Primary
109071221039002,
109071221040001,Higher
109071221040002,Higher
109071221041001,Higher
109071221041002,Higher
109071221041003,Primary
109071221042001,Secondary
109071221042002,Secondary
109071221042003,Secondary
109071221042004,Lower secondary
109071221043001,Secondary
109071221043002,Secondary
109071221043003,Primary
109071221043004,
109071221044001,Secondary
109071221044002,Secondary
109071221044003,Short Apprentice
109071221044004,Lower secondary
109071221044005,Secondary
109071221046001,Lower secondary
109071221046002,Lower secondary
109071221046003,Long apprentice
109071221046004,Lower secondary
109071221046005,
109071221047001,Higher
109071221047002,Secondary
109071221047003,Primary
109071221048001,Secondary
109071221048002,Lower secondary
109071221048003,Higher
109071221048004,Secondary
109071221049001,Lower secondary
109071221049002,Lower secondary
109071221049003,Primary
109071221049004,Primary
109071221050001,Short Apprentice
109071221050002,Secondary
109071221050003,Secondary
109071221050004,Secondary
109071221061001,Long apprentice
109071221061002,Secondary
109071221061003,Long apprentice
109071221061004,Secondary
109071221063001,Lower secondary
109071221063002,Lower secondary
109071221063003,Secondary
109071221063004,Long apprentice
109071221064001,Lower secondary
109071221064002,Lower secondary
109071221064003,Lower secondary
109071221064004,Primary
109071221064005,Primary
109071221064006,
109130631001001,Lower secondary
109130631001002,Lower secondary
109130631001003,Secondary
109130631002001,Secondary
109130631002002,Secondary
109130631002003,Secondary
109130631003001,Primary
109130631003002,Primary
109130631004001,Primary
109130631005001,Long apprentice
109130631005002,Secondary
109130631005003,Secondary
109130631005004,Lower secondary
109130631005005,Primary
109130631006001,Lower secondary
109130631006002,Lower secondary
109130631006003,Secondary
109130631006004,Lower secondary
109130631006005,
109130631008001,Primary
109130631008002,Primary
109130631008003,
109130631010001,Lower secondary
109130631010002,Lower secondary
109130631011001,Lower secondary
109130631011002,Lower secondary
109130631011003,Lower secondary
109130631011004,Lower secondary
109130631011005,
109130631011006,
109130631012001,Lower secondary
109130631012002,Lower secondary
109130631012003,Lower secondary
109130631012004,Lower secondary
109130631012005,Primary
109130631012006,
109130631012007,Primary
109130631013001,Lower secondary
109130631013002,Primary
109130631014001,Lower secondary
109130631014002,Lower secondary
109130631014003,Lower secondary
109130631014004,Lower secondary
109130631015001,Lower secondary
109130631015002,Primary
109130631015003,Long apprentice
109130631015004,Long apprentice
109130631015005,
109130631016001,Lower secondary
109130631016002,Lower secondary
109130631016003,Primary
109130631016004,
109130631017001,Lower secondary
109130631018001,
109130631018002,
109130631020001,Lower secondary
109130631020002,Secondary
109130631020003,Secondary
109130631020004,Lower secondary
109130631020005,Lower secondary
109130631021001,Lower secondary
109130631021002,
109130631021003,
109130631023001,Higher
109130631023002,Higher
109130631024001,Lower secondary
109130631025001,Lower secondary
109130631025002,Lower secondary
109130631025003,Lower secondary
109130631026001,Primary
109130631026002,Lower secondary
109130631026003,Secondary
109130631026004,Lower secondary
109130631026005,Lower secondary
109130631027001,Secondary
109130631027002,Lower secondary
109130631027003,Lower secondary
109130631027004,Secondary
109130631027005,Secondary
109130631027006,
109130631028001,Primary
109130631028002,Primary
109130631028003,Secondary
109130631028004,Primary
109130631028005,
109130631028006,Primary
109130631029001,Lower secondary
109130631029002,Lower secondary
109130631029003,Preschool/kindergarten
109130631029004,Primary
109130631030001,Lower secondary
109130631030002,Lower secondary
109130631030003,Primary
109130631030004,
109130631031001,Lower secondary
109130631031002,
109130631032001,Short Apprentice
109130631032002,Lower secondary
109130631032003,Lower secondary
109130631032004,Secondary
109130631032005,Primary
109130631032006,
109130631033001,Secondary
109130631033002,Lower secondary
109130631033003,Lower secondary
109130631033004,
109130631034001,Lower secondary
109130631034002,Lower secondary
109130631034003,Lower secondary
109130631034004,Primary
109130631035001,Lower secondary
109130631035002,Primary
109130631036001,Lower secondary
109130631036002,Lower secondary
109130631036003,Lower secondary
109130631036004,
109130631062001,Primary
109130631062002,Long apprentice
109130631062003,Lower secondary
109130631063001,Lower secondary
109130631063002,Non-standard curriculum
109130631064001,Lower secondary
109130631064002,Lower secondary
109130631064003,Lower secondary
109130631065001,Short Apprentice
109130631065002,Secondary
109130631065003,Secondary
109130631065004,Secondary
109130631065005,Lower secondary
109130631065006,Lower secondary
109130631065007,Lower secondary
111050921001001,Primary
111050921003001,Lower secondary
111050921003002,Secondary
111050921003003,Lower secondary
111050921003004,Primary
111050921004001,Lower secondary
111050921004002,Long apprentice
111050921004003,Higher
111050921004004,Higher
111050921006001,Lower secondary
111050921006002,Primary
111050921006003,Lower secondary
111050921006004,Lower secondary
111050921007001,Secondary
111050921007002,Primary
111050921008001,Lower secondary
111050921008002,Lower secondary
111050921008003,Primary
111050921008004,
111050921009001,Primary
111050921010001,Lower secondary
111050921010002,Lower secondary
111050921010003,Lower secondary
111050921011001,Lower secondary
111050921011002,Lower secondary
111050921011003,Lower secondary
111050921011004,Lower secondary
111050921011005,Lower secondary
111050921012001,Primary
111050921012002,
111050921013001,Lower secondary
111050921013002,Lower secondary
111050921013003,Short Apprentice
111050921013004,Long apprentice
111050921013005,Secondary
111050921014001,Primary
111050921015001,Non-standard curriculum
111050921015002,Secondary
111050921015003,Primary
111050921015004,Primary
111050921015005,Primary
111050921015006,
111050921016001,Lower secondary
111050921016002,Lower secondary
111050921017001,Primary
111050921017002,Primary
111050921018001,Lower secondary
111050921018002,Lower secondary
111050921019001,
111050921020001,Lower secondary
111050921020002,Secondary
111050921020003,Lower secondary
111050921020004,Lower secondary
111050921021001,Primary
111050921022001,Primary
111050921022002,Primary
111050921023001,Lower secondary
111050921023002,Lower secondary
111050921023003,Primary
111050921024001,Lower secondary
111050921024002,Secondary
111050921024003,Lower secondary
111050921024004,Lower secondary
111050921025001,Lower secondary
111050921025002,Primary
111050921027001,Lower secondary
111050921027002,Lower secondary
111050921027003,Secondary
111050921027004,Lower secondary
111050921028001,Lower secondary
111050921028002,Lower secondary
111050921028003,Secondary
111050921028004,Lower secondary
111050921029001,Secondary
111050921030001,Lower secondary
111050921030002,Secondary
111050921031001,Secondary
111050921031002,Primary
111050921032001,Lower secondary
111050921032002,Lower secondary
111050921032003,Lower secondary
111050921033001,Lower secondary
111050921033002,Lower secondary
111050921033003,Lower secondary
111050921033004,Lower secondary
111050921034001,Lower secondary
111050921034002,Primary
111050921035001,Secondary
111050921035002,Lower secondary
111050921035003,Lower secondary
111050921036001,Secondary
111050921036002,Higher
111050921036003,Higher
111050921037001,Lower secondary
111050921037002,Primary
111050921037003,Lower secondary
111050921038001,Primary
111050921039001,Secondary
111050921039002,Lower secondary
111050921039003,Lower secondary
111050921039004,Primary
111050921040001,Lower secondary
111050921040002,Lower secondary
111050921040003,Primary
111050921040004,Primary
111050921041001,Secondary
111050921041002,Lower secondary
111050921041003,Secondary
111050921041004,Primary
111050921042001,Lower secondary
111050921042002,Lower secondary
111050921042003,Higher
111050921042004,Secondary
111050921043001,Primary
111050921044001,Lower secondary
111050921044002,Lower secondary
111050921044003,Secondary
111050921044004,Secondary
111050921044005,Primary
111050921045001,Long apprentice
111050921045002,Primary
111050921046001,Primary
111050921047001,Lower secondary
111050921047002,Lower secondary
111050921047003,Lower secondary
111050921047004,Lower secondary
111050921061001,Primary
111050921061002,Primary
111050921062001,Lower secondary
111050921062002,Lower secondary
111050921062003,Lower secondary
111050921063001,Lower secondary
111050921063002,Primary
111050921063003,Secondary
111070737001001,Primary
111070737001002,Primary
111070737003001,
111070737004001,Primary
111070737004002,Primary
111070737004003,Lower secondary
111070737004004,Lower secondary
111070737005001,Lower secondary
111070737005002,Primary
111070737005003,Secondary
111070737005004,Lower secondary
111070737005005,Lower secondary
111070737006001,Lower secondary
111070737007001,Lower secondary
111070737007002,Secondary
111070737007003,Lower secondary
111070737007004,Lower secondary
111070737008001,
111070737009001,Lower secondary
111070737009002,Primary
111070737010001,Lower secondary
111070737010002,Lower secondary
111070737010003,Primary
111070737010004,Lower secondary
111070737010005,Primary
111070737013001,Lower secondary
111070737013002,Lower secondary
111070737014001,Lower secondary
111070737014002,Lower secondary
111070737014003,
111070737014004,
111070737015001,Primary
111070737016001,Lower secondary
111070737016002,Lower secondary
111070737016003,Secondary
111070737016004,Lower secondary
111070737017001,Primary
111070737018001,Lower secondary
111070737018002,Lower secondary
111070737018003,Secondary
111070737019001,Secondary
111070737019002,Lower secondary
111070737019003,Lower secondary
111070737019004,
111070737020001,Primary
111070737021001,Lower secondary
111070737021002,Lower secondary
111070737021003,Secondary
111070737021004,Lower secondary
111070737021005,Primary
111070737021006,
111070737022001,Higher
111070737022002,Primary
111070737022003,Secondary
111070737022004,Lower secondary
111070737022005,Primary
111070737022006,
111070737022007,
111070737023001,Higher
111070737023002,Lower secondary
111070737023003,Lower secondary
111070737023004,Primary
111070737024001,Lower secondary
111070737024002,Primary
111070737025001,Lower secondary
111070737025002,Lower secondary
111070737025003,Primary
111070737025004,
111070737026001,Lower secondary
111070737026002,Secondary
111070737026003,Long apprentice
111070737026004,Lower secondary
111070737026005,Primary
111070737027001,Lower secondary
111070737027002,Primary
111070737027003,Lower secondary
111070737027004,Secondary
111070737027005,Primary
111070737028001,Secondary
111070737028002,Lower secondary
111070737028003,Lower secondary
111070737028004,Primary
111070737028005,
111070737029001,Lower secondary
111070737029002,
111070737030001,Lower secondary
111070737030002,Lower secondary
111070737030003,Higher
111070737031001,Higher
111070737031002,Higher
111070737031003,Higher
111070737032001,
111070737034001,Long apprentice
111070737034002,Secondary
111070737034003,Lower secondary
111070737034004,Primary
111070737035001,Higher
111070737035002,Lower secondary
111070737035003,Lower secondary
111070737035004,Lower secondary
111070737036001,Primary
111070737036002,Lower secondary
111070737036003,Primary
111070737036004,
111070737038001,Primary
111070737038002,Primary
111070737039001,Lower secondary
111070737039002,Lower secondary
111070737039003,
111070737040001,Long apprentice
111070737040002,Lower secondary
111070737040003,Primary
111070737041001,Lower secondary
111070737041002,Lower secondary
111070737041003,Primary
111070737041004,
111070737042001,Lower secondary
111070737042002,Lower secondary
111070737042003,Lower secondary
111070737042004,Lower secondary
111070737042005,Primary
111070737042006,Primary
111070737043001,Lower secondary
111070737043002,Lower secondary
111070737043003,Secondary
111070737043004,Long apprentice
111070737061001,Secondary
111070737061002,Lower secondary
111070737061003,Lower secondary
111070737061004,
111070737062001,Secondary
111070737062002,Secondary
111070737062003,Secondary
111070737063001,Primary
111070737064001,Primary
111070737064002,Primary
111070737064003,Lower secondary
111070737065001,Primary
111070737065002,Primary
111070737065003,Lower secondary
113070329001001,Secondary
113070329001002,Lower secondary
113070329001003,Secondary
113070329001004,Primary
113070329002001,Higher
113070329002002,Lower secondary
113070329003001,Primary
113070329003002,Primary
113070329004001,Lower secondary
113070329004002,
